"site_id","site_index","observer_id","training_observer","observer_index","year","lat","long"
33010,203,1190760,FALSE,2272,2013,45.0341095,-113.5624829
33013,204,1140117,TRUE,1367,1982,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1983,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1984,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1985,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1986,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1987,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1988,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1989,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1990,44.6127281,-114.1743245
33013,204,1030276,TRUE,618,1991,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1992,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1993,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1994,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1995,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1996,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1997,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1998,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,1999,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2000,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2001,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2002,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2003,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2004,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2005,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2006,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2007,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2008,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2009,44.6127281,-114.1743245
33013,204,1140117,TRUE,1367,2010,44.6127281,-114.1743245
33013,204,1190760,FALSE,2272,2011,44.6127281,-114.1743245
33014,205,1140117,TRUE,1367,1982,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1983,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1984,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1985,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1986,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1987,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1988,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1989,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1990,44.722359,-113.5203605
33014,205,1030276,TRUE,618,1991,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1992,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1993,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1994,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1995,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1996,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1997,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,1999,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2000,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2001,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2002,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2003,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2004,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2005,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2006,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2007,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2008,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2009,44.722359,-113.5203605
33014,205,1140117,TRUE,1367,2010,44.722359,-113.5203605
33014,205,1190760,FALSE,2272,2012,44.722359,-113.5203605
33014,205,1190760,FALSE,2272,2013,44.722359,-113.5203605
33015,206,1030048,TRUE,560,1982,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1983,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1984,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1985,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1986,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1987,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1988,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1989,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1990,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1991,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1992,44.2384571,-112.2561867
33015,206,1030048,TRUE,560,1993,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,1995,44.2384571,-112.2561867
33015,206,1160093,TRUE,1687,1996,44.2384571,-112.2561867
33015,206,1160093,TRUE,1687,1997,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,1998,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,1999,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,2000,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,2002,44.2384571,-112.2561867
33015,206,1120325,TRUE,1328,2003,44.2384571,-112.2561867
33015,206,1140243,FALSE,2167,2004,44.2384571,-112.2561867
33015,206,1140243,FALSE,2167,2005,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2006,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2007,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2008,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2009,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2010,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2011,44.2384571,-112.2561867
33015,206,990724,FALSE,1943,2012,44.2384571,-112.2561867
33016,207,1030048,TRUE,560,1983,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1984,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1985,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1986,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1987,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1988,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1989,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1990,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1991,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1992,44.0271337,-111.2586979
33016,207,1030048,TRUE,560,1993,44.0271337,-111.2586979
33016,207,1030282,TRUE,620,1994,44.0271337,-111.2586979
33016,207,1030282,TRUE,620,1995,44.0271337,-111.2586979
33016,207,1160093,TRUE,1687,1996,44.0271337,-111.2586979
33016,207,1160093,TRUE,1687,1997,44.0271337,-111.2586979
33016,207,1120325,TRUE,1328,1998,44.0271337,-111.2586979
33016,207,1120325,TRUE,1328,1999,44.0271337,-111.2586979
33016,207,1120325,TRUE,1328,2000,44.0271337,-111.2586979
33016,207,1120325,TRUE,1328,2001,44.0271337,-111.2586979
33016,207,1120325,TRUE,1328,2002,44.0271337,-111.2586979
33016,207,1091275,FALSE,2134,2008,44.0271337,-111.2586979
33016,207,990676,FALSE,1938,2009,44.0271337,-111.2586979
33016,207,990676,FALSE,1938,2013,44.0271337,-111.2586979
33018,208,990230,TRUE,285,1982,43.7258179,-115.951094
33018,208,990230,TRUE,285,1983,43.7258179,-115.951094
33018,208,990230,TRUE,285,1984,43.7258179,-115.951094
33018,208,1080193,TRUE,978,1986,43.7258179,-115.951094
33018,208,1080193,TRUE,978,1987,43.7258179,-115.951094
33018,208,1080193,TRUE,978,1988,43.7258179,-115.951094
33018,208,1080190,TRUE,977,1989,43.7258179,-115.951094
33018,208,1080190,TRUE,977,1990,43.7258179,-115.951094
33018,208,1080190,TRUE,977,1991,43.7258179,-115.951094
33018,208,1080190,TRUE,977,1992,43.7258179,-115.951094
33018,208,1080190,TRUE,977,1993,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,1995,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,1996,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,1997,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,1998,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,1999,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2002,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2003,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2004,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2005,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2006,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2007,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2008,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2009,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2010,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2011,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2012,43.7258179,-115.951094
33018,208,1150450,TRUE,1562,2013,43.7258179,-115.951094
33020,209,1160093,TRUE,1687,1982,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1983,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1984,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1985,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1986,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1987,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1988,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1989,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1990,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1991,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1992,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1993,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1994,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1995,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1996,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1997,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1998,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,1999,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2000,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2001,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2002,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2003,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2004,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2006,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2007,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2008,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2011,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2012,43.4619319,-113.5630006
33020,209,1160093,TRUE,1687,2013,43.4619319,-113.5630006
33021,210,1160093,TRUE,1687,1983,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1984,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1985,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1986,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1987,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1988,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1989,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1990,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1991,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1992,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1993,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1994,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1995,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1996,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1997,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1998,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,1999,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2000,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2001,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2002,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2003,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2004,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2005,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2006,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2007,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2008,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2009,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2010,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2011,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2012,43.1104288,-112.7317982
33021,210,1160093,TRUE,1687,2013,43.1104288,-112.7317982
33022,211,990252,TRUE,294,1985,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1986,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1987,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1988,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1989,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1990,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1991,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1992,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1993,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1994,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1995,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1996,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1997,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1998,43.5343116,-111.7010272
33022,211,990252,TRUE,294,1999,43.5343116,-111.7010272
33022,211,990252,TRUE,294,2000,43.5343116,-111.7010272
33022,211,990252,TRUE,294,2001,43.5343116,-111.7010272
33022,211,990252,TRUE,294,2002,43.5343116,-111.7010272
33022,211,990252,TRUE,294,2003,43.5343116,-111.7010272
33022,211,990252,TRUE,294,2004,43.5343116,-111.7010272
33022,211,1000338,FALSE,1959,2005,43.5343116,-111.7010272
33022,211,1000338,FALSE,1959,2006,43.5343116,-111.7010272
33022,211,1000338,FALSE,1959,2008,43.5343116,-111.7010272
33022,211,1000338,FALSE,1959,2009,43.5343116,-111.7010272
33022,211,1000338,FALSE,1959,2013,43.5343116,-111.7010272
33027,212,1160093,TRUE,1687,1982,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1983,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1984,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1985,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1986,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1987,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1988,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1989,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1990,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1991,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1992,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1993,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1994,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1995,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1996,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1997,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1998,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,1999,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2000,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2001,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2002,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2003,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2004,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2005,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2006,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2007,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2008,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2009,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2010,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2011,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2012,42.8548166,-112.519388
33027,212,1160093,TRUE,1687,2013,42.8548166,-112.519388
33029,213,1150456,TRUE,1565,1986,48.4797897,-116.8492509
33029,213,1150456,TRUE,1565,1987,48.4797897,-116.8492509
33029,213,1150456,TRUE,1565,1988,48.4797897,-116.8492509
33029,213,1150456,TRUE,1565,1989,48.4797897,-116.8492509
33029,213,1030282,TRUE,620,1992,48.4797897,-116.8492509
33029,213,1030282,TRUE,620,1993,48.4797897,-116.8492509
33029,213,970186,TRUE,31,1994,48.4797897,-116.8492509
33029,213,970186,TRUE,31,1995,48.4797897,-116.8492509
33029,213,970186,TRUE,31,1996,48.4797897,-116.8492509
33029,213,970186,TRUE,31,1998,48.4797897,-116.8492509
33029,213,970186,TRUE,31,1999,48.4797897,-116.8492509
33029,213,970186,TRUE,31,2000,48.4797897,-116.8492509
33029,213,970186,TRUE,31,2001,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2002,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2003,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2004,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2005,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2006,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2007,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2008,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2009,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2010,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2011,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2012,48.4797897,-116.8492509
33029,213,980397,TRUE,146,2013,48.4797897,-116.8492509
33111,214,1090342,TRUE,1098,1985,44.4138961,-116.0315611
33111,214,1090342,TRUE,1098,1986,44.4138961,-116.0315611
33111,214,1090342,TRUE,1098,1987,44.4138961,-116.0315611
33111,214,1090342,TRUE,1098,1988,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1990,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1991,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1992,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1993,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1994,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1995,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1996,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1997,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1998,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,1999,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2000,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2001,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2002,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2003,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2004,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2005,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2007,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2008,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2009,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2010,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2012,44.4138961,-116.0315611
33111,214,1150548,TRUE,1594,2013,44.4138961,-116.0315611
33128,215,1160093,TRUE,1687,1984,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1985,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1986,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1987,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1988,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1989,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1990,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1991,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1992,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1993,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1994,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1995,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1996,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1997,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1998,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,1999,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2000,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2001,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2002,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2003,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2006,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2008,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2009,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2010,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2011,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2012,42.9613154,-111.7185508
33128,215,1160093,TRUE,1687,2013,42.9613154,-111.7185508
33208,216,1150450,TRUE,1562,1988,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1989,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1990,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1991,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1992,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1993,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1994,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1995,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1996,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1997,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1998,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,1999,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2000,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2001,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2002,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2003,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2004,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2005,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2006,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2007,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2008,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2009,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2011,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2012,45.3420792,-115.9475939
33208,216,1150450,TRUE,1562,2013,45.3420792,-115.9475939
33212,217,1150450,TRUE,1562,1989,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1990,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1991,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1992,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1993,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1994,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1995,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1996,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1997,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1998,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,1999,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2000,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2001,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2002,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2003,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2004,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2005,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2006,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2007,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2008,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2009,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2010,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2011,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2012,44.9600847,-115.4933479
33212,217,1150450,TRUE,1562,2013,44.9600847,-115.4933479
33220,218,1150529,TRUE,1589,1989,43.3387265,-113.8743621
33220,218,1150529,TRUE,1589,1990,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1991,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1992,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1993,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1994,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1995,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1996,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1997,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1998,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,1999,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2000,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2001,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2002,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2003,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2004,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2005,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2006,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2007,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2008,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2009,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2010,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2011,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2012,43.3387265,-113.8743621
33220,218,1160093,TRUE,1687,2013,43.3387265,-113.8743621
34001,219,1060002,TRUE,812,1982,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1983,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1984,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1985,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1986,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1987,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1988,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1989,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1990,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1991,42.2101956,-90.0603721
34001,219,1060002,TRUE,812,1992,42.2101956,-90.0603721
34001,219,1000285,TRUE,423,1993,42.2101956,-90.0603721
34001,219,1000306,TRUE,426,1994,42.2101956,-90.0603721
34001,219,1150764,TRUE,1636,1996,42.2101956,-90.0603721
34001,219,1150764,TRUE,1636,1997,42.2101956,-90.0603721
34001,219,1060225,TRUE,860,1999,42.2101956,-90.0603721
34001,219,1060225,TRUE,860,2000,42.2101956,-90.0603721
34001,219,1060225,TRUE,860,2001,42.2101956,-90.0603721
34001,219,1120438,TRUE,1347,2002,42.2101956,-90.0603721
