"V1","V2"
14912,523
14913,523
14914,523
14915,523
14916,523
14917,523
14918,523
14919,523
14920,523
14921,523
14922,523
14923,523
14924,523
14925,523
14926,523
14927,523
14928,523
14929,523
14930,523
14931,523
14932,523
14933,523
14934,523
14935,523
14936,524
14937,524
14938,524
14939,524
14940,524
14941,524
14942,524
14943,524
14944,524
14945,524
14946,524
14947,524
14948,524
14949,524
14950,524
14951,524
14952,524
14953,524
14954,524
14955,524
14956,524
14957,524
14958,524
14959,524
14960,524
14961,524
14962,524
14963,525
14964,525
14965,525
14966,525
14967,525
14968,525
14969,525
14970,525
14971,525
14972,525
14973,525
14974,525
14975,525
14976,525
14977,525
14978,525
14979,525
14980,525
14981,525
14982,525
14983,525
14984,525
14985,525
14986,525
14987,525
14988,525
14989,525
14990,525
14991,525
14992,525
14993,525
14994,526
14995,526
14996,526
14997,526
14998,526
14999,526
15000,526
15001,526
15002,526
15003,526
15004,526
15005,526
15006,526
15007,526
15008,526
15009,526
15010,526
15011,526
15012,526
15013,526
15014,526
15015,526
15016,526
15017,526
15018,526
15019,526
15020,527
15021,527
15022,527
15023,527
15024,527
15025,527
15026,527
15027,527
15028,527
15029,527
15030,527
15031,527
15032,527
15033,527
15034,527
15035,527
15036,527
15037,527
15038,527
15039,527
15040,527
15041,527
15042,527
15043,527
15044,527
15045,527
15046,527
15047,528
15048,528
15049,528
15050,528
15051,528
15052,528
15053,528
15054,528
15055,528
15056,528
15057,528
15058,528
15059,528
15060,528
15061,528
15062,528
15063,528
15064,528
15065,528
15066,528
15067,528
15068,528
15069,528
15070,528
15071,528
15072,528
15073,529
15074,529
15075,529
15076,529
15077,529
15078,529
15079,529
15080,529
15081,529
15082,529
15083,529
15084,529
15085,529
15086,529
15087,529
15088,529
15089,529
15090,529
15091,529
15092,529
15093,529
15094,529
15095,529
15096,529
15097,529
15098,529
15099,530
15100,530
15101,530
15102,530
15103,530
15104,530
15105,530
15106,530
15107,530
15108,530
15109,530
15110,530
15111,530
15112,530
15113,530
15114,530
15115,530
15116,530
15117,530
15118,530
15119,530
15120,530
15121,530
15122,530
15123,530
15124,530
15125,530
15126,530
15127,530
15128,531
15129,531
15130,531
15131,531
15132,531
15133,531
15134,531
15135,531
15136,531
15137,531
15138,531
15139,531
15140,531
15141,531
15142,531
15143,531
15144,531
15145,531
15146,531
15147,531
15148,531
15149,531
15150,531
15151,531
15152,531
15153,531
15154,531
15155,532
15156,532
15157,532
15158,532
15159,532
15160,532
15161,532
15162,532
15163,532
15164,532
15165,532
15166,532
15167,532
15168,532
15169,532
15170,532
15171,532
15172,532
15173,532
15174,532
15175,532
15176,532
15177,532
15178,532
15179,532
15180,532
15181,532
15182,533
15183,533
15184,533
15185,533
15186,533
15187,533
15188,533
15189,533
15190,533
15191,533
15192,533
15193,533
15194,533
15195,533
15196,533
15197,533
15198,533
15199,533
15200,533
15201,533
15202,533
15203,533
15204,533
15205,533
15206,533
15207,533
15208,533
15209,533
15210,533
15211,534
15212,534
15213,534
15214,534
15215,534
15216,534
15217,534
15218,534
15219,534
15220,534
15221,534
15222,534
15223,534
15224,534
15225,534
15226,534
15227,534
15228,534
15229,534
15230,534
15231,534
15232,534
15233,534
15234,534
15235,534
15236,534
15237,534
15238,534
15239,534
15240,534
15241,534
15242,534
15243,535
15244,535
15245,535
15246,535
15247,535
15248,535
15249,535
15250,535
15251,535
15252,535
15253,535
15254,535
15255,535
15256,535
15257,535
15258,535
15259,535
15260,535
15261,535
15262,535
15263,535
15264,535
15265,535
15266,535
15267,535
15268,535
15269,535
15270,535
15271,535
15272,535
15273,535
15274,536
15275,536
15276,536
15277,536
15278,536
15279,536
15280,536
15281,536
15282,536
15283,536
15284,536
15285,536
15286,536
15287,536
15288,536
15289,536
15290,536
15291,536
15292,536
15293,536
15294,536
15295,536
15296,536
15297,536
15298,536
15299,536
15300,536
15301,536
15302,536
15303,536
15304,536
15305,536
15306,537
15307,537
15308,537
15309,537
15310,537
15311,537
15312,537
15313,537
15314,537
15315,537
15316,537
15317,537
15318,537
15319,537
15320,537
15321,537
15322,537
15323,537
15324,537
15325,537
15326,537
15327,537
15328,537
15329,537
15330,537
15331,537
15332,537
15333,537
15334,538
15335,538
15336,538
15337,538
15338,538
15339,538
15340,538
15341,538
15342,538
15343,538
15344,538
15345,538
15346,538
15347,538
15348,538
15349,538
15350,538
15351,538
15352,538
15353,538
15354,538
15355,538
15356,538
15357,538
15358,538
15359,538
15360,538
15361,538
15362,538
15363,538
15364,539
15365,539
15366,539
15367,539
15368,539
15369,539
15370,539
15371,539
15372,539
15373,539
15374,539
15375,539
15376,539
15377,539
15378,539
15379,539
15380,539
15381,539
15382,539
15383,539
15384,539
15385,539
15386,539
15387,539
15388,539
15389,539
15390,539
15391,539
15392,539
15393,539
15394,540
15395,540
15396,540
15397,540
15398,540
15399,540
15400,540
15401,540
15402,540
15403,540
15404,540
15405,540
15406,540
15407,540
15408,540
15409,540
15410,540
15411,540
15412,540
15413,540
15414,540
15415,540
15416,540
15417,540
15418,540
15419,540
15420,540
15421,540
15422,540
15423,540
15424,540
15425,540
15426,541
15427,541
15428,541
15429,541
15430,541
15431,541
15432,541
15433,541
15434,541
15435,541
15436,541
15437,541
15438,541
15439,541
15440,541
15441,541
15442,541
15443,541
15444,541
15445,541
15446,541
15447,541
15448,541
15449,541
15450,541
15451,541
15452,541
15453,541
15454,541
15455,541
15456,541
15457,542
15458,542
15459,542
15460,542
15461,542
15462,542
15463,542
15464,542
15465,542
15466,542
15467,542
15468,542
15469,542
15470,542
15471,542
15472,542
15473,542
15474,542
15475,542
15476,542
15477,542
15478,542
15479,542
15480,542
15481,542
15482,542
15483,542
15484,542
15485,542
15486,542
15487,542
15488,543
15489,543
15490,543
15491,543
15492,543
15493,543
15494,543
15495,543
15496,543
15497,543
15498,543
15499,543
15500,543
15501,543
15502,543
15503,543
15504,543
15505,543
15506,543
15507,543
15508,543
15509,543
15510,543
15511,543
15512,543
15513,543
15514,543
15515,543
15516,543
15517,543
15518,543
15519,544
15520,544
15521,544
15522,544
15523,544
15524,544
15525,544
15526,544
15527,544
15528,544
15529,544
15530,544
15531,544
15532,544
15533,544
15534,544
15535,544
15536,544
15537,544
15538,544
15539,544
15540,544
15541,544
15542,544
15543,544
15544,544
15545,544
15546,544
15547,545
15548,545
15549,545
15550,545
15551,545
15552,545
15553,545
15554,545
15555,545
15556,545
15557,545
15558,545
15559,545
15560,545
15561,545
15562,545
15563,545
15564,545
15565,545
15566,545
15567,545
15568,545
15569,545
15570,545
15571,545
15572,545
15573,545
15574,545
15575,545
15576,545
15577,546
15578,546
15579,546
15580,546
15581,546
15582,546
15583,546
15584,546
15585,546
15586,546
15587,546
15588,546
15589,546
15590,546
15591,546
15592,546
15593,546
15594,546
15595,546
15596,546
15597,546
15598,546
15599,546
15600,546
15601,546
15602,546
15603,546
15604,546
15605,546
15606,546
15607,546
15608,546
15609,547
15610,547
15611,547
15612,547
15613,547
15614,547
15615,547
15616,547
15617,547
15618,547
15619,547
15620,547
15621,547
15622,547
15623,547
15624,547
15625,547
15626,547
15627,547
15628,547
15629,547
15630,547
15631,547
15632,547
15633,547
15634,547
15635,547
15636,547
15637,548
15638,548
15639,548
15640,548
15641,548
15642,548
15643,548
15644,548
15645,548
15646,548
15647,548
15648,548
15649,548
15650,548
15651,548
15652,548
15653,548
15654,548
15655,548
15656,548
15657,548
15658,548
15659,548
15660,548
15661,548
15662,548
15663,548
15664,548
15665,548
15666,549
15667,549
15668,549
15669,549
15670,549
15671,549
15672,549
15673,549
15674,549
15675,549
15676,549
15677,549
15678,549
15679,549
15680,549
15681,549
15682,549
15683,549
15684,549
15685,549
15686,549
15687,549
15688,549
15689,549
15690,549
15691,549
15692,549
15693,549
15694,549
15695,549
15696,550
15697,550
15698,550
15699,550
15700,550
15701,550
15702,550
15703,550
15704,550
15705,550
15706,550
15707,550
15708,550
15709,550
15710,550
15711,550
15712,550
15713,550
15714,550
15715,550
15716,550
15717,550
15718,550
15719,550
15720,550
15721,550
15722,550
15723,550
15724,550
15725,551
15726,551
15727,551
15728,551
15729,551
15730,551
15731,551
15732,551
15733,551
15734,551
15735,551
15736,551
15737,551
15738,551
15739,551
15740,551
15741,551
15742,551
15743,551
15744,551
15745,551
15746,551
15747,551
15748,551
15749,551
15750,551
15751,551
15752,551
15753,551
15754,551
15755,551
15756,552
15757,552
15758,552
15759,552
15760,552
15761,552
15762,552
15763,552
15764,552
15765,552
15766,552
15767,552
15768,552
15769,552
15770,552
15771,552
15772,552
15773,552
15774,552
15775,552
15776,552
15777,552
15778,552
15779,552
15780,552
15781,552
15782,553
15783,553
15784,553
15785,553
15786,553
15787,553
15788,553
15789,553
15790,553
15791,553
15792,553
15793,553
15794,553
15795,553
15796,553
15797,553
15798,553
15799,553
15800,553
15801,553
15802,553
15803,553
15804,553
15805,553
15806,553
15807,553
15808,553
15809,553
15810,553
15811,553
15812,554
15813,554
15814,554
15815,554
15816,554
15817,554
15818,554
15819,554
15820,554
15821,554
15822,554
15823,554
15824,554
15825,554
15826,554
15827,554
15828,554
15829,554
15830,554
15831,554
15832,554
15833,554
15834,554
15835,554
15836,554
15837,554
15838,554
15839,555
15840,555
15841,555
15842,555
15843,555
15844,555
15845,555
15846,555
15847,555
15848,555
15849,555
15850,555
15851,555
15852,555
15853,555
15854,555
15855,555
15856,555
15857,555
15858,555
15859,555
15860,555
15861,555
15862,555
15863,555
15864,555
15865,555
15866,555
15867,555
15868,555
15869,555
15870,556
15871,556
15872,556
15873,556
15874,556
15875,556
15876,556
15877,556
15878,556
15879,556
15880,556
15881,556
15882,556
15883,556
15884,556
15885,556
15886,556
15887,556
15888,556
15889,556
15890,556
15891,556
15892,556
15893,556
15894,556
15895,556
15896,556
15897,556
15898,556
15899,556
15900,556
15901,557
15902,557
15903,557
15904,557
15905,557
15906,557
15907,557
15908,557
15909,557
15910,557
15911,557
15912,557
15913,557
15914,557
15915,557
15916,557
15917,557
15918,557
15919,557
15920,557
15921,557
15922,557
15923,557
15924,557
15925,557
15926,557
15927,557
15928,558
15929,558
15930,558
15931,558
15932,558
15933,558
15934,558
15935,558
15936,558
15937,558
15938,558
15939,558
15940,558
15941,558
15942,558
15943,558
15944,558
15945,558
15946,558
15947,558
15948,558
15949,558
15950,558
15951,558
15952,558
15953,558
15954,558
15955,558
15956,559
15957,559
15958,559
15959,559
15960,559
15961,559
15962,559
15963,559
15964,559
15965,559
15966,559
15967,559
15968,559
15969,559
15970,559
15971,559
15972,559
15973,559
15974,559
15975,559
15976,559
15977,559
15978,559
15979,559
15980,559
15981,559
15982,559
15983,559
15984,559
15985,559
15986,559
15987,560
15988,560
15989,560
15990,560
15991,560
15992,560
15993,560
15994,560
15995,560
15996,560
15997,560
15998,560
15999,560
16000,560
16001,560
16002,560
16003,560
16004,560
16005,560
16006,560
16007,560
16008,560
16009,560
16010,560
16011,560
16012,560
16013,560
16014,560
16015,561
16016,561
16017,561
16018,561
16019,561
16020,561
16021,561
16022,561
16023,561
16024,561
16025,561
16026,561
16027,561
16028,561
16029,561
16030,561
16031,561
16032,561
16033,561
16034,561
16035,561
16036,561
16037,561
16038,561
16039,561
16040,562
16041,562
16042,562
16043,562
16044,562
16045,562
16046,562
16047,562
16048,562
16049,562
16050,562
16051,562
16052,562
16053,562
16054,562
16055,562
16056,562
16057,562
16058,562
16059,562
16060,562
16061,562
16062,562
16063,562
16064,562
16065,563
16066,563
16067,563
16068,563
16069,563
16070,563
16071,563
16072,563
16073,563
16074,563
16075,563
16076,563
16077,563
16078,563
16079,563
16080,563
16081,563
16082,563
16083,563
16084,563
16085,563
16086,563
16087,563
16088,563
16089,563
16090,563
16091,563
16092,564
16093,564
16094,564
16095,564
16096,564
16097,564
16098,564
16099,564
16100,564
16101,564
16102,564
16103,564
16104,564
16105,564
16106,564
16107,564
16108,564
16109,564
16110,564
16111,564
16112,564
16113,564
16114,564
16115,564
16116,564
16117,564
16118,564
16119,564
16120,564
16121,564
16122,564
16123,565
16124,565
16125,565
16126,565
16127,565
16128,565
16129,565
16130,565
16131,565
16132,565
16133,565
16134,565
16135,565
16136,565
16137,565
16138,565
16139,565
16140,565
16141,565
16142,565
16143,565
16144,565
16145,565
16146,565
16147,565
16148,565
16149,565
16150,565
16151,565
16152,566
16153,566
16154,566
16155,566
16156,566
16157,566
16158,566
16159,566
16160,566
16161,566
16162,566
16163,566
16164,566
16165,566
16166,566
16167,566
16168,566
16169,566
16170,566
16171,566
16172,566
16173,566
16174,566
16175,566
16176,566
16177,566
16178,566
16179,566
16180,566
16181,566
16182,567
16183,567
16184,567
16185,567
16186,567
16187,567
16188,567
16189,567
16190,567
16191,567
16192,567
16193,567
16194,567
16195,567
16196,567
16197,567
16198,567
16199,567
16200,567
16201,567
16202,567
16203,567
16204,567
16205,567
16206,567
16207,567
16208,568
16209,568
16210,568
16211,568
16212,568
16213,568
16214,568
16215,568
16216,568
16217,568
16218,568
16219,568
16220,568
16221,568
16222,568
16223,568
16224,568
16225,568
16226,568
16227,568
16228,568
16229,568
16230,568
16231,568
16232,568
16233,568
16234,569
16235,569
16236,569
16237,569
16238,569
16239,569
16240,569
16241,569
16242,569
16243,569
16244,569
16245,569
16246,569
16247,569
16248,569
16249,569
16250,569
16251,569
16252,569
16253,569
16254,569
16255,569
16256,569
16257,569
16258,569
16259,569
16260,569
16261,570
16262,570
16263,570
16264,570
16265,570
16266,570
16267,570
16268,570
16269,570
16270,570
16271,570
16272,570
16273,570
16274,570
16275,570
16276,570
16277,570
16278,570
16279,570
16280,570
16281,570
16282,570
16283,570
16284,570
16285,570
16286,571
16287,571
16288,571
16289,571
16290,571
16291,571
16292,571
16293,571
16294,571
16295,571
16296,571
16297,571
16298,571
16299,571
16300,571
16301,571
16302,571
16303,571
16304,571
16305,571
16306,571
16307,571
16308,571
16309,571
16310,571
16311,572
16312,572
16313,572
16314,572
16315,572
16316,572
16317,572
16318,572
16319,572
16320,572
16321,572
16322,572
16323,572
16324,572
16325,572
16326,572
16327,572
16328,572
16329,572
16330,572
16331,572
16332,572
16333,572
16334,572
16335,572
16336,572
16337,572
16338,573
16339,573
16340,573
16341,573
16342,573
16343,573
16344,573
16345,573
16346,573
16347,573
16348,573
16349,573
16350,573
16351,573
16352,573
16353,573
16354,573
16355,573
16356,573
16357,573
16358,573
16359,573
16360,573
16361,573
16362,573
16363,573
16364,573
16365,573
16366,574
16367,574
16368,574
16369,574
16370,574
16371,574
16372,574
16373,574
16374,574
16375,574
16376,574
16377,574
16378,574
16379,574
16380,574
16381,574
16382,574
16383,574
16384,574
16385,574
16386,574
16387,574
16388,574
16389,574
16390,574
16391,574
16392,574
16393,575
16394,575
16395,575
16396,575
16397,575
16398,575
16399,575
16400,575
16401,575
16402,575
16403,575
16404,575
16405,575
16406,575
16407,575
16408,575
16409,575
16410,575
16411,575
16412,575
16413,575
16414,575
16415,575
16416,575
16417,575
16418,575
16419,575
16420,575
16421,576
16422,576
16423,576
16424,576
16425,576
16426,576
16427,576
16428,576
16429,576
16430,576
16431,576
16432,576
16433,576
16434,576
16435,576
16436,576
16437,576
16438,576
16439,576
16440,576
16441,576
16442,576
16443,576
16444,576
16445,576
16446,576
16447,576
16448,576
16449,577
16450,577
16451,577
16452,577
16453,577
16454,577
16455,577
16456,577
16457,577
16458,577
16459,577
16460,577
16461,577
16462,577
16463,577
16464,577
16465,577
16466,577
16467,577
16468,577
16469,577
16470,577
16471,577
16472,577
16473,577
16474,577
16475,577
16476,578
16477,578
16478,578
16479,578
16480,578
16481,578
16482,578
16483,578
16484,578
16485,578
16486,578
16487,578
16488,578
16489,578
16490,578
16491,578
16492,578
16493,578
16494,578
16495,578
16496,578
16497,578
16498,578
16499,578
16500,578
16501,578
16502,578
16503,579
16504,579
16505,579
16506,579
16507,579
16508,579
16509,579
16510,579
16511,579
16512,579
16513,579
16514,579
16515,579
16516,579
16517,579
16518,579
16519,579
16520,579
16521,579
16522,579
16523,579
16524,579
16525,579
16526,579
16527,579
16528,579
16529,580
16530,580
16531,580
16532,580
16533,580
16534,580
16535,580
16536,580
16537,580
16538,580
16539,580
16540,580
16541,580
16542,580
16543,580
16544,580
16545,580
16546,580
16547,580
16548,580
16549,580
16550,580
16551,580
16552,580
16553,580
16554,580
16555,580
16556,580
16557,580
16558,580
16559,580
16560,581
16561,581
16562,581
16563,581
16564,581
16565,581
16566,581
16567,581
16568,581
16569,581
16570,581
16571,581
16572,581
16573,581
16574,581
16575,581
16576,581
16577,581
16578,581
16579,581
16580,581
16581,581
16582,581
16583,581
16584,581
16585,581
16586,581
16587,582
16588,582
16589,582
16590,582
16591,582
16592,582
16593,582
16594,582
16595,582
16596,582
16597,582
16598,582
16599,582
16600,582
16601,582
16602,582
16603,582
16604,582
16605,582
16606,582
16607,582
16608,582
16609,582
16610,582
16611,582
16612,582
16613,583
16614,583
16615,583
16616,583
16617,583
16618,583
16619,583
16620,583
16621,583
16622,583
16623,583
16624,583
16625,583
16626,583
16627,583
16628,583
16629,583
16630,583
16631,583
16632,583
16633,583
16634,583
16635,583
16636,583
16637,583
16638,583
16639,583
16640,583
16641,584
16642,584
16643,584
16644,584
16645,584
16646,584
16647,584
16648,584
16649,584
16650,584
16651,584
16652,584
16653,584
16654,584
16655,584
16656,584
16657,584
16658,584
16659,584
16660,584
16661,584
16662,584
16663,584
16664,584
16665,584
16666,584
16667,585
16668,585
16669,585
16670,585
16671,585
16672,585
16673,585
16674,585
16675,585
16676,585
16677,585
16678,585
16679,585
16680,585
16681,585
16682,585
16683,585
16684,585
16685,585
16686,585
16687,585
16688,585
16689,585
16690,585
16691,585
16692,586
16693,586
16694,586
16695,586
16696,586
16697,586
16698,586
16699,586
16700,586
16701,586
16702,586
16703,586
16704,586
16705,586
16706,586
16707,586
16708,586
16709,586
16710,586
16711,586
16712,586
16713,586
16714,586
16715,586
16716,586
16717,586
16718,586
16719,586
16720,587
16721,587
16722,587
16723,587
16724,587
16725,587
16726,587
16727,587
16728,587
16729,587
16730,587
16731,587
16732,587
16733,587
16734,587
16735,587
16736,587
16737,587
16738,587
16739,587
16740,587
16741,587
16742,587
16743,587
16744,587
16745,587
16746,587
16747,587
16748,587
16749,587
16750,587
16751,587
16752,588
16753,588
16754,588
16755,588
16756,588
16757,588
16758,588
16759,588
16760,588
16761,588
16762,588
16763,588
16764,588
16765,588
16766,588
16767,588
16768,588
16769,588
16770,588
16771,588
16772,588
16773,588
16774,588
16775,588
16776,588
16777,588
16778,588
16779,588
16780,588
16781,588
16782,588
16783,589
16784,589
16785,589
16786,589
16787,589
16788,589
16789,589
16790,589
16791,589
16792,589
16793,589
16794,589
16795,589
16796,589
16797,589
16798,589
16799,589
16800,589
16801,589
16802,589
16803,589
16804,589
16805,589
16806,589
16807,589
16808,589
16809,590
16810,590
16811,590
16812,590
16813,590
16814,590
16815,590
16816,590
16817,590
16818,590
16819,590
16820,590
16821,590
16822,590
16823,590
16824,590
16825,590
16826,590
16827,590
16828,590
16829,590
16830,590
16831,590
16832,590
16833,590
16834,590
16835,590
16836,590
16837,590
16838,590
16839,590
16840,591
16841,591
16842,591
16843,591
16844,591
16845,591
16846,591
16847,591
16848,591
16849,591
16850,591
16851,591
16852,591
16853,591
16854,591
16855,591
16856,591
16857,591
16858,591
16859,591
16860,591
16861,591
16862,591
16863,591
16864,591
16865,592
16866,592
16867,592
16868,592
16869,592
16870,592
16871,592
16872,592
16873,592
16874,592
16875,592
16876,592
16877,592
16878,592
16879,592
16880,592
16881,592
16882,592
16883,592
16884,592
16885,592
16886,592
16887,592
16888,592
16889,592
16890,592
16891,592
16892,592
16893,592
16894,592
16895,592
16896,593
16897,593
16898,593
16899,593
16900,593
16901,593
16902,593
16903,593
16904,593
16905,593
16906,593
16907,593
16908,593
16909,593
16910,593
16911,593
16912,593
16913,593
16914,593
16915,593
16916,593
16917,593
16918,593
16919,593
16920,593
16921,593
16922,593
16923,594
16924,594
16925,594
16926,594
16927,594
16928,594
16929,594
16930,594
16931,594
16932,594
16933,594
16934,594
16935,594
16936,594
16937,594
16938,594
16939,594
16940,594
16941,594
16942,594
16943,594
16944,594
16945,594
16946,594
16947,594
16948,594
16949,594
16950,595
16951,595
16952,595
16953,595
16954,595
16955,595
16956,595
16957,595
16958,595
16959,595
16960,595
16961,595
16962,595
16963,595
16964,595
16965,595
16966,595
16967,595
16968,595
16969,595
16970,595
16971,595
16972,595
16973,595
16974,595
16975,595
16976,595
16977,595
16978,595
16979,595
16980,595
16981,595
16982,596
16983,596
16984,596
16985,596
16986,596
16987,596
16988,596
16989,596
16990,596
16991,596
16992,596
16993,596
16994,596
16995,596
16996,596
16997,596
16998,596
16999,596
17000,596
17001,596
17002,596
17003,596
17004,596
17005,596
17006,596
17007,597
17008,597
17009,597
17010,597
17011,597
17012,597
17013,597
17014,597
17015,597
17016,597
17017,597
17018,597
17019,597
17020,597
17021,597
17022,597
17023,597
17024,597
17025,597
17026,597
17027,597
17028,597
17029,597
17030,597
17031,597
17032,597
17033,597
17034,597
17035,597
17036,597
17037,597
17038,597
17039,598
17040,598
17041,598
17042,598
17043,598
17044,598
17045,598
17046,598
17047,598
17048,598
17049,598
17050,598
17051,598
17052,598
17053,598
17054,598
17055,598
17056,598
17057,598
17058,598
17059,598
17060,598
17061,598
17062,598
17063,598
17064,598
17065,598
17066,598
17067,598
17068,598
17069,598
17070,599
17071,599
17072,599
17073,599
17074,599
17075,599
17076,599
17077,599
17078,599
17079,599
17080,599
17081,599
17082,599
17083,599
17084,599
17085,599
17086,599
17087,599
17088,599
17089,599
17090,599
17091,599
17092,599
17093,599
17094,599
17095,599
17096,599
17097,599
17098,599
17099,599
17100,600
17101,600
17102,600
17103,600
17104,600
17105,600
17106,600
17107,600
17108,600
17109,600
17110,600
17111,600
17112,600
17113,600
17114,600
17115,600
17116,600
17117,600
17118,600
17119,600
17120,600
17121,600
17122,600
17123,600
17124,600
17125,600
17126,600
17127,600
17128,600
17129,600
17130,601
17131,601
17132,601
17133,601
17134,601
17135,601
17136,601
17137,601
17138,601
17139,601
17140,601
17141,601
17142,601
17143,601
17144,601
17145,601
17146,601
17147,601
17148,601
17149,601
17150,601
17151,601
17152,601
17153,601
17154,601
17155,601
17156,601
17157,601
17158,601
17159,601
17160,601
17161,602
17162,602
17163,602
17164,602
17165,602
17166,602
17167,602
17168,602
17169,602
17170,602
17171,602
17172,602
17173,602
17174,602
17175,602
17176,602
17177,602
17178,602
17179,602
17180,602
17181,602
17182,602
17183,602
17184,602
17185,602
17186,602
17187,602
17188,602
17189,602
17190,602
17191,603
17192,603
17193,603
17194,603
17195,603
17196,603
17197,603
17198,603
17199,603
17200,603
17201,603
17202,603
17203,603
17204,603
17205,603
17206,603
17207,603
17208,603
17209,603
17210,603
17211,603
17212,603
17213,603
17214,603
17215,603
17216,603
17217,603
17218,603
17219,603
17220,603
17221,603
17222,604
17223,604
17224,604
17225,604
17226,604
17227,604
17228,604
17229,604
17230,604
17231,604
17232,604
17233,604
17234,604
17235,604
17236,604
17237,604
17238,604
17239,604
17240,604
17241,604
17242,604
17243,604
17244,604
17245,604
17246,604
17247,605
17248,605
17249,605
17250,605
17251,605
17252,605
17253,605
17254,605
17255,605
17256,605
17257,605
17258,605
17259,605
17260,605
17261,605
17262,605
17263,605
17264,605
17265,605
17266,605
17267,605
17268,605
17269,605
17270,605
17271,605
17272,605
17273,605
17274,605
17275,606
17276,606
17277,606
17278,606
17279,606
17280,606
17281,606
17282,606
17283,606
17284,606
17285,606
17286,606
17287,606
17288,606
17289,606
17290,606
17291,606
17292,606
17293,606
17294,606
17295,606
17296,606
17297,606
17298,606
17299,606
17300,606
17301,606
17302,606
17303,606
17304,606
17305,606
17306,606
17307,607
17308,607
17309,607
17310,607
17311,607
17312,607
17313,607
17314,607
17315,607
17316,607
17317,607
17318,607
17319,607
17320,607
17321,607
17322,607
17323,607
17324,607
17325,607
17326,607
17327,607
17328,607
17329,607
17330,607
17331,607
17332,607
17333,608
17334,608
17335,608
17336,608
17337,608
17338,608
17339,608
17340,608
17341,608
17342,608
17343,608
17344,608
17345,608
17346,608
17347,608
17348,608
17349,608
17350,608
17351,608
17352,608
17353,608
17354,608
17355,608
17356,608
17357,608
17358,609
17359,609
17360,609
17361,609
17362,609
17363,609
17364,609
17365,609
17366,609
17367,609
17368,609
17369,609
17370,609
17371,609
17372,609
17373,609
17374,609
17375,609
17376,609
17377,609
17378,609
17379,609
17380,609
17381,609
17382,609
17383,609
17384,609
17385,610
17386,610
17387,610
17388,610
17389,610
17390,610
17391,610
17392,610
17393,610
17394,610
17395,610
17396,610
17397,610
17398,610
17399,610
17400,610
17401,610
17402,610
17403,610
17404,610
17405,610
17406,610
17407,610
17408,610
17409,610
17410,610
17411,611
17412,611
17413,611
17414,611
17415,611
17416,611
17417,611
17418,611
17419,611
17420,611
17421,611
17422,611
17423,611
17424,611
17425,611
17426,611
17427,611
17428,611
17429,611
17430,611
17431,611
17432,611
17433,611
17434,611
17435,611
17436,611
17437,611
17438,612
17439,612
17440,612
17441,612
17442,612
17443,612
17444,612
17445,612
17446,612
17447,612
17448,612
17449,612
17450,612
17451,612
17452,612
17453,612
17454,612
17455,612
17456,612
17457,612
17458,612
17459,612
17460,612
17461,612
17462,612
17463,612
17464,612
17465,612
17466,612
17467,612
17468,613
17469,613
17470,613
17471,613
17472,613
17473,613
17474,613
17475,613
17476,613
17477,613
17478,613
17479,613
17480,613
17481,613
17482,613
17483,613
17484,613
17485,613
17486,613
17487,613
17488,613
17489,613
17490,613
17491,613
17492,613
17493,613
17494,613
17495,614
17496,614
17497,614
17498,614
17499,614
17500,614
17501,614
17502,614
17503,614
17504,614
17505,614
17506,614
17507,614
17508,614
17509,614
17510,614
17511,614
17512,614
17513,614
17514,614
17515,614
17516,614
17517,614
17518,614
17519,614
17520,614
17521,615
17522,615
17523,615
17524,615
17525,615
17526,615
17527,615
17528,615
17529,615
17530,615
17531,615
17532,615
17533,615
17534,615
17535,615
17536,615
17537,615
17538,615
17539,615
17540,615
17541,615
17542,615
17543,615
17544,615
17545,615
17546,616
17547,616
17548,616
17549,616
17550,616
17551,616
17552,616
17553,616
17554,616
17555,616
17556,616
17557,616
17558,616
17559,616
17560,616
17561,616
17562,616
17563,616
17564,616
17565,616
17566,616
17567,616
17568,616
17569,616
17570,616
17571,616
17572,616
17573,616
17574,616
17575,616
17576,616
17577,616
17578,617
17579,617
17580,617
17581,617
17582,617
17583,617
17584,617
17585,617
17586,617
17587,617
17588,617
17589,617
17590,617
17591,617
17592,617
17593,617
17594,617
17595,617
17596,617
17597,617
17598,617
17599,617
17600,617
17601,617
17602,617
17603,617
17604,617
17605,617
17606,617
17607,617
17608,617
17609,617
17610,618
17611,618
17612,618
17613,618
17614,618
17615,618
17616,618
17617,618
17618,618
17619,618
17620,618
17621,618
17622,618
17623,618
17624,618
17625,618
17626,618
17627,618
17628,618
17629,618
17630,618
17631,618
17632,618
17633,618
17634,618
17635,618
17636,618
17637,618
17638,618
17639,618
17640,618
17641,619
17642,619
17643,619
17644,619
17645,619
17646,619
17647,619
17648,619
17649,619
17650,619
17651,619
17652,619
17653,619
17654,619
17655,619
17656,619
17657,619
17658,619
17659,619
17660,619
17661,619
17662,619
17663,619
17664,619
17665,619
17666,619
17667,619
17668,619
17669,619
17670,619
17671,620
17672,620
17673,620
17674,620
17675,620
17676,620
17677,620
17678,620
17679,620
17680,620
17681,620
17682,620
17683,620
17684,620
17685,620
17686,620
17687,620
17688,620
17689,620
17690,620
17691,620
17692,620
17693,620
17694,620
17695,620
17696,620
17697,620
17698,620
17699,621
17700,621
17701,621
17702,621
17703,621
17704,621
17705,621
17706,621
17707,621
17708,621
17709,621
